t,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6
0.34300000000000025,0.0,0.0,0.0504,0.0,2.6656094060476475e-16,0.0,0.0,0.0,6.918212341061582e-16,0.0,1.4859204751096416e-15,0.0
0.34400000000000025,0.0,0.0,0.0504,0.0,2.6805373840817114e-16,0.0,0.0,0.0,6.940151477428983e-16,0.0,1.4996751317031925e-15,0.0
0.34500000000000025,0.0,0.0,0.0504,0.0,2.695602908681711e-16,0.0,0.0,0.0,6.962090613796384e-16,0.0,1.5134297882967435e-15,0.0
0.34600000000000025,0.0,0.0,0.0504,0.0,2.710805979847646e-16,0.0,0.0,0.0,6.984029750163786e-16,0.0,1.5271844448902944e-15,0.0
0.34700000000000025,0.0,0.0,0.0504,0.0,2.7261465975795164e-16,0.0,0.0,0.0,7.005968886531187e-16,0.0,1.5409391014838453e-15,0.0
0.34800000000000025,0.0,0.0,0.0504,0.0,2.7416247618773225e-16,0.0,0.0,0.0,7.027908022898588e-16,0.0,1.5546937580773962e-15,0.0
0.34900000000000025,0.0,0.0,0.0504,0.0,2.757240472741064e-16,0.0,0.0,0.0,7.049847159265989e-16,0.0,1.5684484146709471e-15,0.0
0.35000000000000026,0.0,0.0,0.0504,0.0,2.772993730170741e-16,0.0,0.0,0.0,7.07178629563339e-16,0.0,1.582203071264498e-15,0.0
0.35100000000000026,0.0,0.0,0.0504,0.0,2.788884534166354e-16,0.0,0.0,0.0,7.093725432000791e-16,0.0,1.595957727858049e-15,0.0
0.35200000000000026,0.0,0.0,0.0504,0.0,2.804912884727902e-16,0.0,0.0,0.0,7.115664568368192e-16,0.0,1.6097123844516e-15,0.0
0.35300000000000026,0.0,0.0,0.0504,0.0,2.8210787818553857e-16,0.0,0.0,0.0,7.137603704735593e-16,0.0,1.6234670410451508e-15,0.0
0.35400000000000026,0.0,0.0,0.0504,0.0,2.837382225548805e-16,0.0,0.0,0.0,7.159542841102994e-16,0.0,1.6372216976387018e-15,0.0
0.35500000000000026,0.0,0.0,0.0504,0.0,2.8538232158081596e-16,0.0,0.0,0.0,7.181481977470396e-16,0.0,1.6509763542322527e-15,0.0
0.35600000000000026,0.0,0.0,0.0504,0.0,2.87040175263345e-16,0.0,0.0,0.0,7.203421113837797e-16,0.0,1.6647310108258036e-15,0.0
0.35700000000000026,0.0,0.0,0.0504,0.0,2.8871178360246756e-16,0.0,0.0,0.0,7.225360250205198e-16,0.0,1.6784856674193545e-15,0.0
0.35800000000000026,0.0,0.0,0.0504,0.0,2.903971465981837e-16,0.0,0.0,0.0,7.247299386572599e-16,0.0,1.6922403240129055e-15,0.0
0.35900000000000026,0.0,0.0,0.0504,0.0,2.920962642504934e-16,0.0,0.0,0.0,7.26923852294e-16,0.0,1.7059949806064564e-15,0.0
0.36000000000000026,0.0,0.0,0.0504,0.0,2.938091365593966e-16,0.0,0.0,0.0,7.291177659307401e-16,0.0,1.7197496372000073e-15,0.0
0.36100000000000027,0.0,0.0,0.0504,0.0,2.955357635248934e-16,0.0,0.0,0.0,7.313116795674802e-16,0.0,1.7335042937935582e-15,0.0
0.36200000000000027,0.0,0.0,0.0504,0.0,2.9727614514698374e-16,0.0,0.0,0.0,7.335055932042203e-16,0.0,1.7472589503871091e-15,0.0
0.36300000000000027,0.0,0.0,0.0504,0.0,2.9903028142566764e-16,0.0,0.0,0.0,7.356995068409604e-16,0.0,1.76101360698066e-15,0.0
0.36400000000000027,0.0,0.0,0.0504,0.0,3.007981723609451e-16,0.0,0.0,0.0,7.378934204777006e-16,0.0,1.774768263574211e-15,0.0
0.36500000000000027,0.0,0.0,0.0504,0.0,3.025798179528161e-16,0.0,0.0,0.0,7.400873341144407e-16,0.0,1.788522920167762e-15,0.0
0.36600000000000027,0.0,0.0,0.0504,0.0,3.0437521820128063e-16,0.0,0.0,0.0,7.422812477511808e-16,0.0,1.802277576761313e-15,0.0
0.36700000000000027,0.0,0.0,0.0504,0.0,3.0618437310633874e-16,0.0,0.0,0.0,7.444751613879209e-16,0.0,1.8160322333548638e-15,0.0
0.36800000000000027,0.0,0.0,0.0504,0.0,3.080072826679904e-16,0.0,0.0,0.0,7.46669075024661e-16,0.0,1.8297868899484147e-15,0.0
0.36900000000000027,0.0,0.0,0.0504,0.0,3.098439468862356e-16,0.0,0.0,0.0,7.488629886614011e-16,0.0,1.8435415465419656e-15,0.0
0.3700000000000003,0.0,0.0,0.0504,0.0,3.1169436576107436e-16,0.0,0.0,0.0,7.510569022981412e-16,0.0,1.8572962031355165e-15,0.0
0.3710000000000003,0.0,0.0,0.0504,0.0,3.1355853929250667e-16,0.0,0.0,0.0,7.532508159348813e-16,0.0,1.8710508597290674e-15,0.0
0.3720000000000003,0.0,0.0,0.0504,0.0,3.1543646748053254e-16,0.0,0.0,0.0,7.554447295716215e-16,0.0,1.8848055163226184e-15,0.0
0.3730000000000003,0.0,0.0,0.0504,0.0,3.173281503251519e-16,0.0,0.0,0.0,7.576386432083616e-16,0.0,1.8985601729161693e-15,0.0
0.3740000000000003,0.0,0.0,0.0504,0.0,3.1923358782636483e-16,0.0,0.0,0.0,7.598325568451017e-16,0.0,1.9123148295097202e-15,0.0
0.3750000000000003,0.0,0.0,0.0504,0.0,3.211527799841713e-16,0.0,0.0,0.0,7.620264704818418e-16,0.0,1.926069486103271e-15,0.0
0.3760000000000003,0.0,0.0,0.0504,0.0,3.2308572679857133e-16,0.0,0.0,0.0,7.642203841185819e-16,0.0,1.939824142696822e-15,0.0
0.3770000000000003,0.0,0.0,0.0504,0.0,3.250324282695649e-16,0.0,0.0,0.0,7.66414297755322e-16,0.0,1.953578799290373e-15,0.0
0.3780000000000003,0.0,0.0,0.0504,0.0,3.2699002048334036e-16,0.0,0.0,0.0,7.684737604764757e-16,0.0,1.9601736713547296e-15,0.0
0.3790000000000003,0.0,0.0,0.0504,0.0,3.2895277561227434e-16,0.0,0.0,0.0,7.705063330145121e-16,0.0,1.9653365865132473e-15,0.0
0.3800000000000003,0.0,0.0,0.0504,0.0,3.3092069365636683e-16,0.0,0.0,0.0,7.725389055525485e-16,0.0,1.970499501671765e-15,0.0
0.3810000000000003,0.0,0.0,0.0504,0.0,3.3289377461561784e-16,0.0,0.0,0.0,7.745714780905849e-16,0.0,1.975662416830283e-15,0.0
0.3820000000000003,0.0,0.0,0.0504,0.0,3.348720184900274e-16,0.0,0.0,0.0,7.766040506286213e-16,0.0,1.9808253319888007e-15,0.0
0.3830000000000003,0.0,0.0,0.0504,0.0,3.3685542527959543e-16,0.0,0.0,0.0,7.786366231666577e-16,0.0,1.9859882471473185e-15,0.0
0.3840000000000003,0.0,0.0,0.0504,0.0,3.38843994984322e-16,0.0,0.0,0.0,7.806691957046941e-16,0.0,1.9911511623058363e-15,0.0
0.3850000000000003,0.0,0.0,0.0504,0.0,3.408377276042071e-16,0.0,0.0,0.0,7.827017682427304e-16,0.0,1.996314077464354e-15,0.0
0.3860000000000003,0.0,0.0,0.0504,0.0,3.428366231392507e-16,0.0,0.0,0.0,7.847343407807668e-16,0.0,2.001476992622872e-15,0.0
0.3870000000000003,0.0,0.0,0.0504,0.0,3.4484068158945284e-16,0.0,0.0,0.0,7.867669133188032e-16,0.0,2.0066399077813897e-15,0.0
0.3880000000000003,0.0,0.0,0.0504,0.0,3.468499029548135e-16,0.0,0.0,0.0,7.887994858568396e-16,0.0,2.0118028229399075e-15,0.0
0.3890000000000003,0.0,0.0,0.0504,0.0,3.4886428723533266e-16,0.0,0.0,0.0,7.90832058394876e-16,0.0,2.0169657380984252e-15,0.0
0.3900000000000003,0.0,0.0,0.0504,0.0,3.5088383443101035e-16,0.0,0.0,0.0,7.928646309329124e-16,0.0,2.022128653256943e-15,0.0
0.3910000000000003,0.0,0.0,0.0504,0.0,3.5290854454184656e-16,0.0,0.0,0.0,7.948972034709488e-16,0.0,2.027291568415461e-15,0.0
0.3920000000000003,0.0,0.0,0.0504,0.0,3.549384175678413e-16,0.0,0.0,0.0,7.969297760089852e-16,0.0,2.0324544835739786e-15,0.0
0.3930000000000003,0.0,0.0,0.0504,0.0,3.5697345350899454e-16,0.0,0.0,0.0,7.989623485470216e-16,0.0,2.0376173987324964e-15,0.0
0.3940000000000003,0.0,0.0,0.0504,0.0,3.590136523653063e-16,0.0,0.0,0.0,8.00994921085058e-16,0.0,2.042780313891014e-15,0.0
0.3950000000000003,0.0,0.0,0.0504,0.0,3.610590141367766e-16,0.0,0.0,0.0,8.030274936230944e-16,0.0,2.047943229049532e-15,0.0
0.3960000000000003,0.0,0.0,0.0504,0.0,3.631095388234054e-16,0.0,0.0,0.0,8.050600661611308e-16,0.0,2.0531061442080498e-15,0.0
0.3970000000000003,0.0,0.0,0.0504,0.0,3.6516522642519274e-16,0.0,0.0,0.0,8.070926386991672e-16,0.0,2.0582690593665676e-15,0.0
0.3980000000000003,0.0,0.0,0.0504,0.0,3.672260769421386e-16,0.0,0.0,0.0,8.091252112372036e-16,0.0,2.0634319745250853e-15,0.0
0.3990000000000003,0.0,0.0,0.0504,0.0,3.692920903742429e-16,0.0,0.0,0.0,8.1115778377524e-16,0.0,2.068594889683603e-15,0.0
0.4000000000000003,0.0,0.0,0.0504,0.0,3.7136326672150575e-16,0.0,0.0,0.0,8.131903563132763e-16,0.0,2.073757804842121e-15,0.0
0.4010000000000003,0.0,0.0,0.0504,0.0,3.734396059839271e-16,0.0,0.0,0.0,8.152229288513127e-16,0.0,2.0789207200006387e-15,0.0
0.4020000000000003,0.0,0.0,0.0504,0.0,3.75521108161507e-16,0.0,0.0,0.0,8.172555013893491e-16,0.0,2.0840836351591565e-15,0.0
0.4030000000000003,0.0,0.0,0.0504,0.0,3.776077732542454e-16,0.0,0.0,0.0,8.192880739273855e-16,0.0,2.0892465503176743e-15,0.0
0.4040000000000003,0.0,0.0,0.0504,0.0,3.796996012621423e-16,0.0,0.0,0.0,8.213206464654219e-16,0.0,2.094409465476192e-15,0.0
0.4050000000000003,0.0,0.0,0.0504,0.0,3.8179659218519774e-16,0.0,0.0,0.0,8.233532190034583e-16,0.0,2.09957238063471e-15,0.0
0.4060000000000003,0.0,0.0,0.0504,0.0,3.838987460234117e-16,0.0,0.0,0.0,8.253857915414947e-16,0.0,2.1047352957932277e-15,0.0
0.4070000000000003,0.0,0.0,0.0504,0.0,3.860060627767842e-16,0.0,0.0,0.0,8.274183640795311e-16,0.0,2.1098982109517455e-15,0.0
0.4080000000000003,0.0,0.0,0.0504,0.0,3.881185424453152e-16,0.0,0.0,0.0,8.294509366175675e-16,0.0,2.1150611261102632e-15,0.0
0.4090000000000003,0.0,0.0,0.0504,0.0,3.902361850290047e-16,0.0,0.0,0.0,8.314835091556039e-16,0.0,2.120224041268781e-15,0.0
0.4100000000000003,0.0,0.0,0.0504,0.0,3.9235899052785273e-16,0.0,0.0,0.0,8.335160816936403e-16,0.0,2.125386956427299e-15,0.0
0.4110000000000003,0.0,0.0,0.0504,0.0,3.944869589418593e-16,0.0,0.0,0.0,8.355486542316767e-16,0.0,2.1305498715858166e-15,0.0
0.4120000000000003,0.0,0.0,0.0504,0.0,3.9662009027102436e-16,0.0,0.0,0.0,8.375812267697131e-16,0.0,2.1357127867443344e-15,0.0
0.4130000000000003,0.0,0.0,0.0504,0.0,3.9875838451534796e-16,0.0,0.0,0.0,8.396137993077495e-16,0.0,2.140875701902852e-15,0.0
0.4140000000000003,0.0,0.0,0.0504,0.0,4.0090470558864175e-16,0.0,0.0,0.0,8.417808227613723e-16,0.0,2.1531984015905643e-15,0.0
0.4150000000000003,0.0,0.0,0.0504,0.0,4.030647813185291e-16,0.0,0.0,0.0,8.439747363981124e-16,0.0,2.1669530581841152e-15,0.0
0.4160000000000003,0.0,0.0,0.0504,0.0,4.0523861170501e-16,0.0,0.0,0.0,8.461686500348525e-16,0.0,2.180707714777666e-15,0.0
0.4170000000000003,0.0,0.0,0.0504,0.0,4.0742619674808445e-16,0.0,0.0,0.0,8.483625636715926e-16,0.0,2.194462371371217e-15,0.0
0.4180000000000003,0.0,0.0,0.0504,0.0,4.0962753644775245e-16,0.0,0.0,0.0,8.505564773083327e-16,0.0,2.208217027964768e-15,0.0
0.4190000000000003,0.0,0.0,0.0504,0.0,4.11842630804014e-16,0.0,0.0,0.0,8.527503909450728e-16,0.0,2.221971684558319e-15,0.0
0.4200000000000003,0.0,0.0,0.0504,0.0,4.140714798168691e-16,0.0,0.0,0.0,8.54944304581813e-16,0.0,2.23572634115187e-15,0.0
0.4210000000000003,0.0,0.0,0.0504,0.0,4.163140834863178e-16,0.0,0.0,0.0,8.571382182185531e-16,0.0,2.2494809977454208e-15,0.0
0.4220000000000003,0.0,0.0,0.0504,0.0,4.1857044181236e-16,0.0,0.0,0.0,8.593321318552932e-16,0.0,2.2632356543389717e-15,0.0
0.4230000000000003,0.0,0.0,0.0504,0.0,4.2084055479499576e-16,0.0,0.0,0.0,8.615260454920333e-16,0.0,2.2769903109325226e-15,0.0
0.4240000000000003,0.0,0.0,0.0504,0.0,4.231244224342251e-16,0.0,0.0,0.0,8.637199591287734e-16,0.0,2.2907449675260735e-15,0.0
0.4250000000000003,0.0,0.0,0.0504,0.0,4.2542204473004795e-16,0.0,0.0,0.0,8.659138727655135e-16,0.0,2.3044996241196245e-15,0.0
0.4260000000000003,0.0,0.0,0.0504,0.0,4.2773342168246437e-16,0.0,0.0,0.0,8.681077864022536e-16,0.0,2.3182542807131754e-15,0.0
0.4270000000000003,0.0,0.0,0.0504,0.0,4.300585532914743e-16,0.0,0.0,0.0,8.703017000389937e-16,0.0,2.3320089373067263e-15,0.0
0.4280000000000003,0.0,0.0,0.0504,0.0,4.323974395570778e-16,0.0,0.0,0.0,8.724956136757339e-16,0.0,2.3457635939002772e-15,0.0
0.4290000000000003,0.0,0.0,0.0504,0.0,4.347500804792748e-16,0.0,0.0,0.0,8.74689527312474e-16,0.0,2.359518250493828e-15,0.0
0.4300000000000003,0.0,0.0,0.0504,0.0,4.371164760580654e-16,0.0,0.0,0.0,8.768834409492141e-16,0.0,2.373272907087379e-15,0.0
0.4310000000000003,0.0,0.0,0.0504,0.0,4.3949662629344953e-16,0.0,0.0,0.0,8.790773545859542e-16,0.0,2.38702756368093e-15,0.0
0.43200000000000033,0.0,0.0,0.0504,0.0,4.418905311854272e-16,0.0,0.0,0.0,8.812712682226943e-16,0.0,2.400782220274481e-15,0.0
0.43300000000000033,0.0,0.0,0.0504,0.0,4.442981907339985e-16,0.0,0.0,0.0,8.834651818594344e-16,0.0,2.414536876868032e-15,0.0
0.43400000000000033,0.0,0.0,0.0504,0.0,4.467196049391633e-16,0.0,0.0,0.0,8.856590954961745e-16,0.0,2.4282915334615828e-15,0.0
0.43500000000000033,0.0,0.0,0.0504,0.0,4.491547738009217e-16,0.0,0.0,0.0,8.878530091329146e-16,0.0,2.4420461900551337e-15,0.0
0.43600000000000033,0.0,0.0,0.0504,0.0,4.5160369731927365e-16,0.0,0.0,0.0,8.900469227696548e-16,0.0,2.4558008466486846e-15,0.0
0.43700000000000033,0.0,0.0,0.0504,0.0,4.5406637549421915e-16,0.0,0.0,0.0,8.92240836406395e-16,0.0,2.4695555032422355e-15,0.0
0.43800000000000033,0.0,0.0,0.0504,0.0,4.565428083257582e-16,0.0,0.0,0.0,8.944078598600179e-16,0.0,2.4818782029299477e-15,0.0
0.43900000000000033,0.0,0.0,0.0504,0.0,4.590272679862675e-16,0.0,0.0,0.0,8.964404323980543e-16,0.0,2.4870411180884655e-15,0.0
0.44000000000000034,0.0,0.0,0.0504,0.0,4.615168905619352e-16,0.0,0.0,0.0,8.984730049360907e-16,0.0,2.4922040332469833e-15,0.0
0.44100000000000034,0.0,0.0,0.0504,0.0,4.640116760527615e-16,0.0,0.0,0.0,9.00505577474127e-16,0.0,2.497366948405501e-15,0.0
0.44200000000000034,0.0,0.0,0.0504,0.0,4.665116244587462e-16,0.0,0.0,0.0,9.025381500121635e-16,0.0,2.502529863564019e-15,0.0
0.44300000000000034,0.0,0.0,0.0504,0.0,4.690167357798895e-16,0.0,0.0,0.0,9.045707225501998e-16,0.0,2.5076927787225366e-15,0.0
0.44400000000000034,0.0,0.0,0.0504,0.0,4.715270100161912e-16,0.0,0.0,0.0,9.066032950882362e-16,0.0,2.5128556938810544e-15,0.0
0.44500000000000034,0.0,0.0,0.0504,0.0,4.740424471676515e-16,0.0,0.0,0.0,9.086358676262726e-16,0.0,2.5180186090395722e-15,0.0
0.44600000000000034,0.0,0.0,0.0504,0.0,4.765630472342703e-16,0.0,0.0,0.0,9.10668440164309e-16,0.0,2.52318152419809e-15,0.0
0.44700000000000034,0.0,0.0,0.0504,0.0,4.790888102160476e-16,0.0,0.0,0.0,9.127010127023454e-16,0.0,2.5283444393566078e-15,0.0
0.44800000000000034,0.0,0.0,0.0504,0.0,4.816197361129834e-16,0.0,0.0,0.0,9.147335852403818e-16,0.0,2.5335073545151256e-15,0.0
0.44900000000000034,0.0,0.0,0.0504,0.0,4.841558249250778e-16,0.0,0.0,0.0,9.167661577784182e-16,0.0,2.5386702696736434e-15,0.0
0.45000000000000034,0.0,0.0,0.0504,0.0,4.866970766523306e-16,0.0,0.0,0.0,9.187987303164546e-16,0.0,2.543833184832161e-15,0.0
0.45100000000000035,0.0,0.0,0.0504,0.0,4.89243491294742e-16,0.0,0.0,0.0,9.20831302854491e-16,0.0,2.548996099990679e-15,0.0
0.45200000000000035,0.0,0.0,0.0504,0.0,4.917950688523119e-16,0.0,0.0,0.0,9.228638753925274e-16,0.0,2.5541590151491967e-15,0.0
0.45300000000000035,0.0,0.0,0.0504,0.0,4.943518093250404e-16,0.0,0.0,0.0,9.248964479305638e-16,0.0,2.5593219303077145e-15,0.0
0.45400000000000035,0.0,0.0,0.0504,0.0,4.969137127129273e-16,0.0,0.0,0.0,9.269290204686002e-16,0.0,2.5644848454662323e-15,0.0
0.45500000000000035,0.0,0.0,0.0504,0.0,4.994807790159728e-16,0.0,0.0,0.0,9.289615930066366e-16,0.0,2.56964776062475e-15,0.0
0.45600000000000035,0.0,0.0,0.0504,0.0,5.020530082341768e-16,0.0,0.0,0.0,9.30994165544673e-16,0.0,2.574810675783268e-15,0.0
0.45700000000000035,0.0,0.0,0.0504,0.0,5.046304003675393e-16,0.0,0.0,0.0,9.330267380827094e-16,0.0,2.5799735909417857e-15,0.0
0.45800000000000035,0.0,0.0,0.0504,0.0,5.072129554160603e-16,0.0,0.0,0.0,9.350593106207458e-16,0.0,2.5851365061003035e-15,0.0
0.45900000000000035,0.0,0.0,0.0504,0.0,5.098006733797398e-16,0.0,0.0,0.0,9.370918831587821e-16,0.0,2.5902994212588213e-15,0.0
0.46000000000000035,0.0,0.0,0.0504,0.0,5.123935542585779e-16,0.0,0.0,0.0,9.391244556968185e-16,0.0,2.595462336417339e-15,0.0
0.46100000000000035,0.0,0.0,0.0504,0.0,5.149915980525745e-16,0.0,0.0,0.0,9.41157028234855e-16,0.0,2.600625251575857e-15,0.0
0.46200000000000035,0.0,0.0,0.0504,0.0,5.175948047617296e-16,0.0,0.0,0.0,9.431896007728913e-16,0.0,2.6057881667343746e-15,0.0
0.46300000000000036,0.0,0.0,0.0504,0.0,5.202031743860432e-16,0.0,0.0,0.0,9.452221733109277e-16,0.0,2.6109510818928924e-15,0.0
0.46400000000000036,0.0,0.0,0.0504,0.0,5.228167069255154e-16,0.0,0.0,0.0,9.472547458489641e-16,0.0,2.6161139970514102e-15,0.0
0.46500000000000036,0.0,0.0,0.0504,0.0,5.2543540238014605e-16,0.0,0.0,0.0,9.492873183870005e-16,0.0,2.621276912209928e-15,0.0
0.46600000000000036,0.0,0.0,0.0504,0.0,5.280592607499352e-16,0.0,0.0,0.0,9.513198909250369e-16,0.0,2.6264398273684458e-15,0.0
0.46700000000000036,0.0,0.0,0.0504,0.0,5.306882820348829e-16,0.0,0.0,0.0,9.533524634630733e-16,0.0,2.6316027425269636e-15,0.0
0.46800000000000036,0.0,0.0,0.0504,0.0,5.333224662349892e-16,0.0,0.0,0.0,9.553850360011097e-16,0.0,2.6367656576854814e-15,0.0
0.46900000000000036,0.0,0.0,0.0504,0.0,5.359618133502539e-16,0.0,0.0,0.0,9.57417608539146e-16,0.0,2.641928572843999e-15,0.0
0.47000000000000036,0.0,0.0,0.0504,0.0,5.386063233806772e-16,0.0,0.0,0.0,9.594501810771825e-16,0.0,2.647091488002517e-15,0.0
0.47100000000000036,0.0,0.0,0.0504,0.0,5.41255996326259e-16,0.0,0.0,0.0,9.614827536152189e-16,0.0,2.6522544031610347e-15,0.0
0.47200000000000036,0.0,0.0,0.0504,0.0,5.439108321869993e-16,0.0,0.0,0.0,9.635153261532553e-16,0.0,2.6574173183195525e-15,0.0
0.47300000000000036,0.0,0.0,0.0504,0.0,5.465708309628981e-16,0.0,0.0,0.0,9.655478986912917e-16,0.0,2.6625802334780703e-15,0.0
0.47400000000000037,0.0,0.0,0.0504,0.0,5.492359926539554e-16,0.0,0.0,0.0,9.67580471229328e-16,0.0,2.667743148636588e-15,0.0
0.47500000000000037,0.0,0.0,0.0504,0.0,5.519063172601713e-16,0.0,0.0,0.0,9.696130437673644e-16,0.0,2.672906063795106e-15,0.0
0.47600000000000037,0.0,0.0,0.0504,0.0,5.545818047815457e-16,0.0,0.0,0.0,9.716456163054008e-16,0.0,2.6780689789536237e-15,0.0
0.47700000000000037,0.0,0.0,0.0504,0.0,5.572624552180786e-16,0.0,0.0,0.0,9.736781888434372e-16,0.0,2.6832318941121415e-15,0.0
0.47800000000000037,0.0,0.0,0.0504,0.0,5.599511324835817e-16,0.0,0.0,0.0,9.758452122970602e-16,0.0,2.6955545937998536e-15,0.0
0.47900000000000037,0.0,0.0,0.0504,0.0,5.626535644056783e-16,0.0,0.0,0.0,9.780391259338003e-16,0.0,2.7093092503934045e-15,0.0
0.48000000000000037,0.0,0.0,0.0504,0.0,5.653697509843685e-16,0.0,0.0,0.0,9.802330395705404e-16,0.0,2.7230639069869554e-15,0.0
0.48100000000000037,0.0,0.0,0.0504,0.0,5.680996922196523e-16,0.0,0.0,0.0,9.824269532072805e-16,0.0,2.7368185635805064e-15,0.0
0.4820000000000004,0.0,0.0,0.0504,0.0,5.708433881115296e-16,0.0,0.0,0.0,9.846208668440206e-16,0.0,2.7505732201740573e-15,0.0
0.4830000000000004,0.0,0.0,0.0504,0.0,5.736008386600005e-16,0.0,0.0,0.0,9.868147804807607e-16,0.0,2.7643278767676082e-15,0.0
0.4840000000000004,0.0,0.0,0.0504,0.0,5.763720438650649e-16,0.0,0.0,0.0,9.890086941175008e-16,0.0,2.778082533361159e-15,0.0
0.4850000000000004,0.0,0.0,0.0504,0.0,5.791570037267229e-16,0.0,0.0,0.0,9.91202607754241e-16,0.0,2.79183718995471e-15,0.0
0.4860000000000004,0.0,0.0,0.0504,0.0,5.819557182449744e-16,0.0,0.0,0.0,9.93396521390981e-16,0.0,2.805591846548261e-15,0.0
0.4870000000000004,0.0,0.0,0.0504,0.0,5.847681874198195e-16,0.0,0.0,0.0,9.955904350277212e-16,0.0,2.819346503141812e-15,0.0
0.4880000000000004,0.0,0.0,0.0504,0.0,5.875915473374464e-16,0.0,0.0,0.0,9.97649897748875e-16,0.0,2.8259413752061685e-15,0.0
0.4890000000000004,0.0,0.0,0.0504,0.0,5.904200701702319e-16,0.0,0.0,0.0,9.996824702869113e-16,0.0,2.8311042903646863e-15,0.0
0.4900000000000004,0.0,0.0,0.0504,0.0,5.932537559181759e-16,0.0,0.0,0.0,1.0017150428249477e-15,0.0,2.836267205523204e-15,0.0
0.4910000000000004,0.0,0.0,0.0504,0.0,5.960926045812784e-16,0.0,0.0,0.0,1.0037476153629841e-15,0.0,2.841430120681722e-15,0.0
0.4920000000000004,0.0,0.0,0.0504,0.0,5.989366161595394e-16,0.0,0.0,0.0,1.0057801879010205e-15,0.0,2.8465930358402396e-15,0.0
0.4930000000000004,0.0,0.0,0.0504,0.0,6.017857906529589e-16,0.0,0.0,0.0,1.007812760439057e-15,0.0,2.8517559509987574e-15,0.0
0.4940000000000004,0.0,0.0,0.0504,0.0,6.046401280615369e-16,0.0,0.0,0.0,1.0098453329770933e-15,0.0,2.8569188661572752e-15,0.0
0.4950000000000004,0.0,0.0,0.0504,0.0,6.074996283852734e-16,0.0,0.0,0.0,1.0118779055151297e-15,0.0,2.862081781315793e-15,0.0
0.4960000000000004,0.0,0.0,0.0504,0.0,6.103642916241684e-16,0.0,0.0,0.0,1.013910478053166e-15,0.0,2.8672446964743108e-15,0.0
0.4970000000000004,0.0,0.0,0.0504,0.0,6.132341177782219e-16,0.0,0.0,0.0,1.0159430505912025e-15,0.0,2.8724076116328286e-15,0.0
0.4980000000000004,0.0,0.0,0.0504,0.0,6.16109106847434e-16,0.0,0.0,0.0,1.0179756231292389e-15,0.0,2.8775705267913464e-15,0.0
0.4990000000000004,0.0,0.0,0.0504,0.0,6.189892588318045e-16,0.0,0.0,0.0,1.0200081956672753e-15,0.0,2.882733441949864e-15,0.0
0.5000000000000003,0.0,0.0,0.0504,0.0,6.218745737313336e-16,0.0,0.0,0.0,1.0220407682053117e-15,0.0,2.887896357108382e-15,0.0
0.5010000000000003,0.0,0.0,0.0504,0.0,6.247650515460212e-16,0.0,0.0,0.0,1.024073340743348e-15,0.0,2.8930592722668997e-15,0.0
0.5020000000000003,0.0,0.0,0.0504,0.0,6.276606922758674e-16,0.0,0.0,0.0,1.0261059132813844e-15,0.0,2.8982221874254175e-15,0.0
0.5030000000000003,0.0,0.0,0.0504,0.0,6.30561495920872e-16,0.0,0.0,0.0,1.0281384858194208e-15,0.0,2.9033851025839353e-15,0.0
0.5040000000000003,0.0,0.0,0.0504,0.0,6.334674624810352e-16,0.0,0.0,0.0,1.0301710583574572e-15,0.0,2.908548017742453e-15,0.0
0.5050000000000003,0.0,0.0,0.0504,0.0,6.363785919563569e-16,0.0,0.0,0.0,1.0322036308954936e-15,0.0,2.913710932900971e-15,0.0
0.5060000000000003,0.0,0.0,0.0504,0.0,6.392948843468371e-16,0.0,0.0,0.0,1.03423620343353e-15,0.0,2.9188738480594887e-15,0.0
0.5070000000000003,0.0,0.0,0.0504,0.0,6.422163396524758e-16,0.0,0.0,0.0,1.0362687759715664e-15,0.0,2.9240367632180065e-15,0.0
0.5080000000000003,0.0,0.0,0.0504,0.0,6.45142957873273e-16,0.0,0.0,0.0,1.0383013485096028e-15,0.0,2.9291996783765243e-15,0.0
0.5090000000000003,0.0,0.0,0.0504,0.0,6.480747390092288e-16,0.0,0.0,0.0,1.0403339210476392e-15,0.0,2.934362593535042e-15,0.0
0.5100000000000003,0.0,0.0,0.0504,0.0,6.510116830603431e-16,0.0,0.0,0.0,1.0423664935856756e-15,0.0,2.93952550869356e-15,0.0
0.5110000000000003,0.0,0.0,0.0504,0.0,6.539537900266159e-16,0.0,0.0,0.0,1.044399066123712e-15,0.0,2.9446884238520776e-15,0.0
0.5120000000000003,0.0,0.0,0.0504,0.0,6.569010599080472e-16,0.0,0.0,0.0,1.0464316386617484e-15,0.0,2.9498513390105954e-15,0.0
0.5130000000000003,0.0,0.0,0.0504,0.0,6.598534927046371e-16,0.0,0.0,0.0,1.0484642111997848e-15,0.0,2.9550142541691132e-15,0.0
0.5140000000000003,0.0,0.0,0.0504,0.0,6.628110884163854e-16,0.0,0.0,0.0,1.0504967837378212e-15,0.0,2.960177169327631e-15,0.0
0.5150000000000003,0.0,0.0,0.0504,0.0,6.657738470432923e-16,0.0,0.0,0.0,1.0525293562758576e-15,0.0,2.9653400844861488e-15,0.0
0.5160000000000003,0.0,0.0,0.0504,0.0,6.687417685853577e-16,0.0,0.0,0.0,1.054561928813894e-15,0.0,2.9705029996446666e-15,0.0
